Lmod has detected the following error: The following module(s) are unknown:
"python/3.10"

Please check the spelling or version number. Also try "module spider ..."
It is also possible your cache file is out-of-date; it may help to try:
  $ module --ignore_cache load "python/3.10"

Also make sure that all modulefiles written in TCL start with the string
#%Module



[INFO] CNN+BiLSTM | TRAIN=130703 | VAL=2804
[E11] b0500 | loss=0.2839 | acc=0.953
[E11] b0510 | loss=0.2862 | acc=0.984
[E11] b0520 | loss=0.2937 | acc=0.977
[E11] b0530 | loss=0.3093 | acc=0.961
[E11] b0540 | loss=0.2891 | acc=0.969
[E11] b0550 | loss=0.3080 | acc=0.977
[E11] b0560 | loss=0.2697 | acc=0.984
[E11] b0570 | loss=0.2873 | acc=0.977
[E11] b0580 | loss=0.3596 | acc=0.945
[E11] b0590 | loss=0.3455 | acc=0.953
[E11] b0600 | loss=0.3187 | acc=0.977
[E11] b0610 | loss=0.2668 | acc=0.984
[E11] b0620 | loss=0.3202 | acc=0.953
[E11] b0630 | loss=0.2945 | acc=0.969
[E11] b0640 | loss=0.3018 | acc=0.984
[E11] b0650 | loss=0.2879 | acc=0.977
[E11] b0660 | loss=0.2725 | acc=0.977
[E11] b0670 | loss=0.3337 | acc=0.945
[E11] b0680 | loss=0.2927 | acc=0.961
[E11] b0690 | loss=0.3535 | acc=0.953
[E11] b0700 | loss=0.2871 | acc=0.969
[E11] b0710 | loss=0.3348 | acc=0.953
[E11] b0720 | loss=0.3213 | acc=0.969
[E11] b0730 | loss=0.3051 | acc=0.961
[E11] b0740 | loss=0.2988 | acc=0.984
[E11] b0750 | loss=0.3339 | acc=0.961
[E11] b0760 | loss=0.2591 | acc=0.984
[E11] b0770 | loss=0.3100 | acc=0.977
[E11] b0780 | loss=0.3175 | acc=0.961
[E11] b0790 | loss=0.2687 | acc=0.992
[E11] b0800 | loss=0.3109 | acc=0.969
[E11] b0810 | loss=0.2966 | acc=0.977
[E11] b0820 | loss=0.3116 | acc=0.977
[E11] b0830 | loss=0.2826 | acc=0.992
[E11] b0840 | loss=0.3196 | acc=0.961
[E11] b0850 | loss=0.3366 | acc=0.961
[E11] b0860 | loss=0.2702 | acc=0.984
[E11] b0870 | loss=0.2910 | acc=0.984
[E11] b0880 | loss=0.2832 | acc=0.977
[E11] b0890 | loss=0.2440 | acc=1.000
[E11] b0900 | loss=0.2483 | acc=1.000
[E11] b0910 | loss=0.3362 | acc=0.953
[E11] b0920 | loss=0.2770 | acc=0.977
[E11] b0930 | loss=0.2573 | acc=0.984
[E11] b0940 | loss=0.2985 | acc=0.984
[E11] b0950 | loss=0.3189 | acc=0.969
[E11] b0960 | loss=0.2889 | acc=0.969
[E11] b0970 | loss=0.3016 | acc=0.984
[E11] b0980 | loss=0.2808 | acc=0.969
[E11] b0990 | loss=0.3510 | acc=0.961
[E11] b1000 | loss=0.2708 | acc=0.984
[E11] b1010 | loss=0.2991 | acc=0.977
[E11] b1020 | loss=0.2671 | acc=0.984
[E11] total_loss=320.070 | VAL acc=0.908 | F1=0.738 | kappa=0.817
[E12] b0000 | loss=0.2936 | acc=0.977
[E12] b0010 | loss=0.2531 | acc=1.000
[E12] b0020 | loss=0.2949 | acc=0.977
[E12] b0030 | loss=0.2854 | acc=0.984
[E12] b0040 | loss=0.2766 | acc=0.984
[E12] b0050 | loss=0.2639 | acc=0.977
[E12] b0060 | loss=0.3167 | acc=0.961
[E12] b0070 | loss=0.2678 | acc=0.984
[E12] b0080 | loss=0.2909 | acc=0.984
[E12] b0090 | loss=0.3542 | acc=0.938
[E12] b0100 | loss=0.2979 | acc=0.977
[E12] b0110 | loss=0.2997 | acc=0.969
[E12] b0120 | loss=0.3487 | acc=0.953
[E12] b0130 | loss=0.3566 | acc=0.953
[E12] b0140 | loss=0.3413 | acc=0.953
[E12] b0150 | loss=0.2682 | acc=0.984
[E12] b0160 | loss=0.3287 | acc=0.961
[E12] b0170 | loss=0.2764 | acc=0.977
[E12] b0180 | loss=0.2717 | acc=0.969
[E12] b0190 | loss=0.2818 | acc=0.977
[E12] b0200 | loss=0.2771 | acc=0.992
[E12] b0210 | loss=0.2853 | acc=0.977
[E12] b0220 | loss=0.2731 | acc=0.984
[E12] b0230 | loss=0.3070 | acc=0.977
[E12] b0240 | loss=0.2858 | acc=0.992
[E12] b0250 | loss=0.3009 | acc=0.977
[E12] b0260 | loss=0.3075 | acc=0.953
[E12] b0270 | loss=0.2975 | acc=0.977
[E12] b0280 | loss=0.2901 | acc=0.984
[E12] b0290 | loss=0.2786 | acc=0.984
[E12] b0300 | loss=0.3046 | acc=0.977
[E12] b0310 | loss=0.2498 | acc=0.992
[E12] b0320 | loss=0.3134 | acc=0.961
[E12] b0330 | loss=0.2998 | acc=0.977
[E12] b0340 | loss=0.3525 | acc=0.938
[E12] b0350 | loss=0.2850 | acc=0.984
[E12] b0360 | loss=0.2641 | acc=0.992
[E12] b0370 | loss=0.3251 | acc=0.969
[E12] b0380 | loss=0.3120 | acc=0.961
[E12] b0390 | loss=0.3111 | acc=0.977
[E12] b0400 | loss=0.3253 | acc=0.969
[E12] b0410 | loss=0.3455 | acc=0.961
[E12] b0420 | loss=0.2935 | acc=0.977
[E12] b0430 | loss=0.3026 | acc=0.977
[E12] b0440 | loss=0.3459 | acc=0.945
[E12] b0450 | loss=0.3125 | acc=0.961
[E12] b0460 | loss=0.2898 | acc=0.977
[E12] b0470 | loss=0.3184 | acc=0.961
[E12] b0480 | loss=0.3139 | acc=0.969
[E12] b0490 | loss=0.2847 | acc=0.992
[E12] b0500 | loss=0.3167 | acc=0.977
[E12] b0510 | loss=0.2669 | acc=0.984
[E12] b0520 | loss=0.2842 | acc=0.977
[E12] b0530 | loss=0.2966 | acc=0.977
[E12] b0540 | loss=0.2973 | acc=0.969
[E12] b0550 | loss=0.2914 | acc=0.984
[E12] b0560 | loss=0.3139 | acc=0.961
[E12] b0570 | loss=0.2906 | acc=0.977
[E12] b0580 | loss=0.2942 | acc=0.969
[E12] b0590 | loss=0.2863 | acc=0.984
[E12] b0600 | loss=0.2811 | acc=0.984
[E12] b0610 | loss=0.3051 | acc=0.977
[E12] b0620 | loss=0.3144 | acc=0.969
[E12] b0630 | loss=0.2797 | acc=0.977
[E12] b0640 | loss=0.3279 | acc=0.961
[E12] b0650 | loss=0.3150 | acc=0.977
[E12] b0660 | loss=0.2758 | acc=0.977
[E12] b0670 | loss=0.3052 | acc=0.969
[E12] b0680 | loss=0.3126 | acc=0.969
[E12] b0690 | loss=0.3147 | acc=0.969
[E12] b0700 | loss=0.3588 | acc=0.938
[E12] b0710 | loss=0.2921 | acc=0.984
[E12] b0720 | loss=0.3074 | acc=0.984
[E12] b0730 | loss=0.3301 | acc=0.969
[E12] b0740 | loss=0.3026 | acc=0.977
[E12] b0750 | loss=0.2716 | acc=0.977
[E12] b0760 | loss=0.3119 | acc=0.961
[E12] b0770 | loss=0.2777 | acc=0.984
[E12] b0780 | loss=0.2798 | acc=0.977
[E12] b0790 | loss=0.2884 | acc=0.961
[E12] b0800 | loss=0.3175 | acc=0.961
[E12] b0810 | loss=0.2669 | acc=0.992
[E12] b0820 | loss=0.3030 | acc=0.969
[E12] b0830 | loss=0.2587 | acc=0.992
[E12] b0840 | loss=0.2798 | acc=0.969
[E12] b0850 | loss=0.2511 | acc=0.992
[E12] b0860 | loss=0.2956 | acc=0.984
[E12] b0870 | loss=0.2717 | acc=0.984
[E12] b0880 | loss=0.2747 | acc=0.984
[E12] b0890 | loss=0.3026 | acc=0.969
[E12] b0900 | loss=0.2825 | acc=0.984
[E12] b0910 | loss=0.2637 | acc=0.992
[E12] b0920 | loss=0.3676 | acc=0.945
[E12] b0930 | loss=0.2586 | acc=0.992
[E12] b0940 | loss=0.2897 | acc=0.969
[E12] b0950 | loss=0.3115 | acc=0.969
[E12] b0960 | loss=0.3531 | acc=0.945
[E12] b0970 | loss=0.3936 | acc=0.922
[E12] b0980 | loss=0.2648 | acc=0.984
[E12] b0990 | loss=0.2885 | acc=0.969
[E12] b1000 | loss=0.2800 | acc=0.984
[E12] b1010 | loss=0.3037 | acc=0.977
[E12] b1020 | loss=0.2842 | acc=0.984
[E12] total_loss=303.429 | VAL acc=0.916 | F1=0.766 | kappa=0.833
[E13] b0000 | loss=0.2541 | acc=0.992
[E13] b0010 | loss=0.2413 | acc=1.000
[E13] b0020 | loss=0.2643 | acc=0.984
[E13] b0030 | loss=0.2754 | acc=0.992
[E13] b0040 | loss=0.3005 | acc=0.984
[E13] b0050 | loss=0.3791 | acc=0.938
[E13] b0060 | loss=0.2590 | acc=0.992
[E13] b0070 | loss=0.2661 | acc=0.992
[E13] b0080 | loss=0.2855 | acc=0.977
[E13] b0090 | loss=0.2633 | acc=0.984
[E13] b0100 | loss=0.2702 | acc=0.984
[E13] b0110 | loss=0.3034 | acc=0.961
[E13] b0120 | loss=0.2478 | acc=1.000
[E13] b0130 | loss=0.2844 | acc=0.969
[E13] b0140 | loss=0.2431 | acc=1.000
[E13] b0150 | loss=0.3123 | acc=0.977
[E13] b0160 | loss=0.3389 | acc=0.953
[E13] b0170 | loss=0.2977 | acc=0.984
[E13] b0180 | loss=0.2751 | acc=0.984
[E13] b0190 | loss=0.2553 | acc=0.984
[E13] b0200 | loss=0.2736 | acc=0.992
[E13] b0210 | loss=0.2346 | acc=1.000
[E13] b0220 | loss=0.2645 | acc=0.992
[E13] b0230 | loss=0.3403 | acc=0.945
[E13] b0240 | loss=0.3056 | acc=0.984
[E13] b0250 | loss=0.2843 | acc=0.977
[E13] b0260 | loss=0.3142 | acc=0.969
[E13] b0270 | loss=0.2923 | acc=0.977
[E13] b0280 | loss=0.2928 | acc=0.984
[E13] b0290 | loss=0.3110 | acc=0.977
[E13] b0300 | loss=0.3057 | acc=0.969
[E13] b0310 | loss=0.3021 | acc=0.977
[E13] b0320 | loss=0.2704 | acc=0.984
[E13] b0330 | loss=0.2854 | acc=0.977
[E13] b0340 | loss=0.2900 | acc=0.977
[E13] b0350 | loss=0.3239 | acc=0.961
[E13] b0360 | loss=0.3377 | acc=0.961
[E13] b0370 | loss=0.2522 | acc=0.992
[E13] b0380 | loss=0.2529 | acc=0.992
[E13] b0390 | loss=0.2794 | acc=0.992
[E13] b0400 | loss=0.2665 | acc=0.992
[E13] b0410 | loss=0.2746 | acc=0.992
[E13] b0420 | loss=0.3029 | acc=0.977
[E13] b0430 | loss=0.3353 | acc=0.977
[E13] b0440 | loss=0.2683 | acc=0.977
[E13] b0450 | loss=0.2793 | acc=0.984
[E13] b0460 | loss=0.2681 | acc=0.992
[E13] b0470 | loss=0.2658 | acc=0.984
[E13] b0480 | loss=0.2674 | acc=0.984
[E13] b0490 | loss=0.2993 | acc=0.977
[E13] b0500 | loss=0.2786 | acc=0.977
[E13] b0510 | loss=0.2848 | acc=0.977
[E13] b0520 | loss=0.3061 | acc=0.969
[E13] b0530 | loss=0.2543 | acc=0.992
[E13] b0540 | loss=0.2465 | acc=0.992
[E13] b0550 | loss=0.2882 | acc=0.977
[E13] b0560 | loss=0.2442 | acc=1.000
[E13] b0570 | loss=0.2788 | acc=0.984
[E13] b0580 | loss=0.2915 | acc=0.977
[E13] b0590 | loss=0.2946 | acc=0.969
[E13] b0600 | loss=0.2405 | acc=1.000
[E13] b0610 | loss=0.2978 | acc=0.961
[E13] b0620 | loss=0.2812 | acc=0.977
[E13] b0630 | loss=0.3167 | acc=0.969
[E13] b0640 | loss=0.3096 | acc=0.969
[E13] b0650 | loss=0.3276 | acc=0.961
[E13] b0660 | loss=0.2744 | acc=0.977
[E13] b0670 | loss=0.2591 | acc=0.992
[E13] b0680 | loss=0.2483 | acc=1.000
[E13] b0690 | loss=0.2550 | acc=1.000
[E13] b0700 | loss=0.2745 | acc=0.977
[E13] b0710 | loss=0.2834 | acc=0.969
[E13] b0720 | loss=0.2403 | acc=1.000
[E13] b0730 | loss=0.3379 | acc=0.961
[E13] b0740 | loss=0.2681 | acc=0.992
[E13] b0750 | loss=0.3061 | acc=0.977
[E13] b0760 | loss=0.2534 | acc=0.992
[E13] b0770 | loss=0.3282 | acc=0.961
[E13] b0780 | loss=0.2529 | acc=0.984
[E13] b0790 | loss=0.2954 | acc=0.969
[E13] b0800 | loss=0.3250 | acc=0.977
[E13] b0810 | loss=0.2527 | acc=0.992
[E13] b0820 | loss=0.3293 | acc=0.961
[E13] b0830 | loss=0.3403 | acc=0.938
[E13] b0840 | loss=0.3334 | acc=0.953
[E13] b0850 | loss=0.2686 | acc=0.984
[E13] b0860 | loss=0.2410 | acc=1.000
[E13] b0870 | loss=0.2421 | acc=1.000
[E13] b0880 | loss=0.2880 | acc=0.977
[E13] b0890 | loss=0.2517 | acc=0.992
[E13] b0900 | loss=0.2374 | acc=1.000
[E13] b0910 | loss=0.2902 | acc=0.977
[E13] b0920 | loss=0.2853 | acc=0.977
[E13] b0930 | loss=0.2825 | acc=0.984
[E13] b0940 | loss=0.2537 | acc=0.992
[E13] b0950 | loss=0.2766 | acc=0.977
[E13] b0960 | loss=0.3151 | acc=0.961
[E13] b0970 | loss=0.2737 | acc=0.984
[E13] b0980 | loss=0.2826 | acc=0.977
[E13] b0990 | loss=0.2508 | acc=0.992
[E13] b1000 | loss=0.3173 | acc=0.969
[E13] b1010 | loss=0.3347 | acc=0.953
[E13] b1020 | loss=0.3091 | acc=0.984
[E13] total_loss=294.189 | VAL acc=0.918 | F1=0.765 | kappa=0.837
[E14] b0000 | loss=0.2964 | acc=0.961
[E14] b0010 | loss=0.2670 | acc=0.977
[E14] b0020 | loss=0.3181 | acc=0.969
[E14] b0030 | loss=0.3373 | acc=0.961
[E14] b0040 | loss=0.2773 | acc=0.984
[E14] b0050 | loss=0.2636 | acc=0.992
[E14] b0060 | loss=0.3089 | acc=0.977
[E14] b0070 | loss=0.3394 | acc=0.969
[E14] b0080 | loss=0.2876 | acc=0.969
[E14] b0090 | loss=0.2639 | acc=0.984
[E14] b0100 | loss=0.2768 | acc=0.992
[E14] b0110 | loss=0.2923 | acc=0.984
[E14] b0120 | loss=0.3422 | acc=0.945
[E14] b0130 | loss=0.2762 | acc=0.977
[E14] b0140 | loss=0.2741 | acc=0.977
[E14] b0150 | loss=0.2977 | acc=0.961
[E14] b0160 | loss=0.2382 | acc=1.000
[E14] b0170 | loss=0.2666 | acc=0.984
[E14] b0180 | loss=0.3069 | acc=0.969
[E14] b0190 | loss=0.3172 | acc=0.969
[E14] b0200 | loss=0.2486 | acc=0.992
[E14] b0210 | loss=0.3198 | acc=0.977
[E14] b0220 | loss=0.2638 | acc=0.984
[E14] b0230 | loss=0.3989 | acc=0.938
[E14] b0240 | loss=0.2704 | acc=0.984
[E14] b0250 | loss=0.2594 | acc=0.984
[E14] b0260 | loss=0.2773 | acc=0.984
[E14] b0270 | loss=0.2733 | acc=0.977
[E14] b0280 | loss=0.2578 | acc=0.992
[E14] b0290 | loss=0.2726 | acc=0.977
[E14] b0300 | loss=0.2951 | acc=0.977
[E14] b0310 | loss=0.2641 | acc=0.992
[E14] b0320 | loss=0.2728 | acc=0.984
[E14] b0330 | loss=0.2530 | acc=0.984
[E14] b0340 | loss=0.2565 | acc=0.992
[E14] b0350 | loss=0.3488 | acc=0.969
[E14] b0360 | loss=0.2827 | acc=0.977
[E14] b0370 | loss=0.2565 | acc=0.992
[E14] b0380 | loss=0.3249 | acc=0.961
[E14] b0390 | loss=0.2704 | acc=0.984
[E14] b0400 | loss=0.3763 | acc=0.945
[E14] b0410 | loss=0.3072 | acc=0.977
[E14] b0420 | loss=0.2646 | acc=0.984
[E14] b0430 | loss=0.2602 | acc=0.984
[E14] b0440 | loss=0.2745 | acc=0.977
[E14] b0450 | loss=0.2885 | acc=0.984
[E14] b0460 | loss=0.2983 | acc=0.969
[E14] b0470 | loss=0.2858 | acc=0.984
[E14] b0480 | loss=0.3370 | acc=0.961
[E14] b0490 | loss=0.2584 | acc=0.992
[E14] b0500 | loss=0.2837 | acc=0.977
[E14] b0510 | loss=0.3075 | acc=0.977
[E14] b0520 | loss=0.2783 | acc=0.977
[E14] b0530 | loss=0.2816 | acc=0.977
[E14] b0540 | loss=0.2876 | acc=0.977
[E14] b0550 | loss=0.2611 | acc=0.984
[E14] b0560 | loss=0.2677 | acc=0.984
[E14] b0570 | loss=0.3132 | acc=0.977
[E14] b0580 | loss=0.2475 | acc=0.992
[E14] b0590 | loss=0.2826 | acc=0.969
[E14] b0600 | loss=0.3037 | acc=0.969
[E14] b0610 | loss=0.2532 | acc=0.992
[E14] b0620 | loss=0.2773 | acc=0.969
[E14] b0630 | loss=0.2528 | acc=0.992
[E14] b0640 | loss=0.2614 | acc=0.992
[E14] b0650 | loss=0.2597 | acc=0.992
[E14] b0660 | loss=0.2841 | acc=0.977
[E14] b0670 | loss=0.3373 | acc=0.969
[E14] b0680 | loss=0.2449 | acc=0.992
[E14] b0690 | loss=0.2569 | acc=0.992
[E14] b0700 | loss=0.2706 | acc=0.984
[E14] b0710 | loss=0.3365 | acc=0.969
[E14] b0720 | loss=0.2781 | acc=0.977
[E14] b0730 | loss=0.3121 | acc=0.969
[E14] b0740 | loss=0.2786 | acc=0.984
[E14] b0750 | loss=0.3764 | acc=0.961
[E14] b0760 | loss=0.2709 | acc=0.984
[E14] b0770 | loss=0.3059 | acc=0.969
[E14] b0780 | loss=0.2476 | acc=0.992
[E14] b0790 | loss=0.2975 | acc=0.969
[E14] b0800 | loss=0.2575 | acc=0.984
[E14] b0810 | loss=0.2873 | acc=0.984
[E14] b0820 | loss=0.2479 | acc=1.000
[E14] b0830 | loss=0.2540 | acc=0.992
[E14] b0840 | loss=0.2604 | acc=0.984
[E14] b0850 | loss=0.3399 | acc=0.961
[E14] b0860 | loss=0.2627 | acc=0.984
[E14] b0870 | loss=0.2744 | acc=0.977
[E14] b0880 | loss=0.2664 | acc=0.992
[E14] b0890 | loss=0.2779 | acc=0.984
[E14] b0900 | loss=0.3132 | acc=0.961
[E14] b0910 | loss=0.2936 | acc=0.977
[E14] b0920 | loss=0.2465 | acc=1.000
[E14] b0930 | loss=0.2554 | acc=0.992
[E14] b0940 | loss=0.2426 | acc=1.000
[E14] b0950 | loss=0.3600 | acc=0.945
[E14] b0960 | loss=0.3105 | acc=0.961
[E14] b0970 | loss=0.2569 | acc=0.992
[E14] b0980 | loss=0.2386 | acc=1.000
[E14] b0990 | loss=0.2566 | acc=0.984
[E14] b1000 | loss=0.2472 | acc=0.992
[E14] b1010 | loss=0.2601 | acc=0.992
[E14] b1020 | loss=0.2449 | acc=0.992
[E14] total_loss=289.362 | VAL acc=0.917 | F1=0.761 | kappa=0.834
[E15] b0000 | loss=0.2964 | acc=0.977
[E15] b0010 | loss=0.2998 | acc=0.984
[E15] b0020 | loss=0.2735 | acc=0.992
[E15] b0030 | loss=0.2744 | acc=0.992
[E15] b0040 | loss=0.2514 | acc=0.992
[E15] b0050 | loss=0.2384 | acc=1.000
[E15] b0060 | loss=0.2446 | acc=0.992
[E15] b0070 | loss=0.2431 | acc=1.000
[E15] b0080 | loss=0.2632 | acc=0.984
[E15] b0090 | loss=0.2730 | acc=0.977
[E15] b0100 | loss=0.3040 | acc=0.969
[E15] b0110 | loss=0.2540 | acc=0.984
[E15] b0120 | loss=0.2932 | acc=0.977
[E15] b0130 | loss=0.2902 | acc=0.977
[E15] b0140 | loss=0.2744 | acc=0.977
[E15] b0150 | loss=0.2724 | acc=0.977
[E15] b0160 | loss=0.2524 | acc=0.984
[E15] b0170 | loss=0.2868 | acc=0.984
[E15] b0180 | loss=0.2549 | acc=0.992
[E15] b0190 | loss=0.2434 | acc=1.000
[E15] b0200 | loss=0.2388 | acc=1.000
[E15] b0210 | loss=0.2585 | acc=0.992
[E15] b0220 | loss=0.2690 | acc=0.984
[E15] b0230 | loss=0.3026 | acc=0.977
[E15] b0240 | loss=0.2718 | acc=0.984
[E15] b0250 | loss=0.2967 | acc=0.969
[E15] b0260 | loss=0.2609 | acc=0.984
[E15] b0270 | loss=0.2582 | acc=0.992
[E15] b0280 | loss=0.2671 | acc=0.992
[E15] b0290 | loss=0.2897 | acc=0.977
[E15] b0300 | loss=0.2674 | acc=0.984
[E15] b0310 | loss=0.3225 | acc=0.977
[E15] b0320 | loss=0.3117 | acc=0.969
[E15] b0330 | loss=0.2685 | acc=0.984
[E15] b0340 | loss=0.2430 | acc=1.000
[E15] b0350 | loss=0.2472 | acc=1.000
[E15] b0360 | loss=0.2638 | acc=0.984
[E15] b0370 | loss=0.2971 | acc=0.984
[E15] b0380 | loss=0.2600 | acc=0.992
[E15] b0390 | loss=0.3139 | acc=0.961
[E15] b0400 | loss=0.3187 | acc=0.969
[E15] b0410 | loss=0.2547 | acc=0.992
[E15] b0420 | loss=0.2563 | acc=0.992
[E15] b0430 | loss=0.2458 | acc=0.992
[E15] b0440 | loss=0.2666 | acc=0.977
[E15] b0450 | loss=0.2699 | acc=0.977
[E15] b0460 | loss=0.2843 | acc=0.977
[E15] b0470 | loss=0.2446 | acc=0.992
[E15] b0480 | loss=0.2668 | acc=0.992
[E15] b0490 | loss=0.2610 | acc=0.992
[E15] b0500 | loss=0.2804 | acc=0.977
[E15] b0510 | loss=0.2693 | acc=0.992
[E15] b0520 | loss=0.2822 | acc=0.984
[E15] b0530 | loss=0.2984 | acc=0.977
[E15] b0540 | loss=0.2789 | acc=0.984
[E15] b0550 | loss=0.2509 | acc=0.992
[E15] b0560 | loss=0.2572 | acc=0.984
[E15] b0570 | loss=0.2490 | acc=0.992
[E15] b0580 | loss=0.3005 | acc=0.961
[E15] b0590 | loss=0.2510 | acc=0.984
[E15] b0600 | loss=0.2472 | acc=0.992
[E15] b0610 | loss=0.2384 | acc=1.000
[E15] b0620 | loss=0.2400 | acc=1.000
[E15] b0630 | loss=0.3269 | acc=0.961
[E15] b0640 | loss=0.2675 | acc=0.977
[E15] b0650 | loss=0.2623 | acc=0.977
[E15] b0660 | loss=0.2580 | acc=0.984
[E15] b0670 | loss=0.2519 | acc=0.992
[E15] b0680 | loss=0.2554 | acc=0.992
[E15] b0690 | loss=0.2954 | acc=0.977
[E15] b0700 | loss=0.2584 | acc=0.977
[E15] b0710 | loss=0.2514 | acc=0.992
[E15] b0720 | loss=0.2839 | acc=0.969
[E15] b0730 | loss=0.2423 | acc=1.000
[E15] b0740 | loss=0.2464 | acc=1.000
[E15] b0750 | loss=0.2792 | acc=0.984
[E15] b0760 | loss=0.3557 | acc=0.969
[E15] b0770 | loss=0.2457 | acc=1.000
[E15] b0780 | loss=0.2721 | acc=0.984
[E15] b0790 | loss=0.2534 | acc=0.992
[E15] b0800 | loss=0.2522 | acc=0.992
[E15] b0810 | loss=0.2655 | acc=0.984
[E15] b0820 | loss=0.2520 | acc=0.984
[E15] b0830 | loss=0.2846 | acc=0.977
[E15] b0840 | loss=0.2695 | acc=0.984
[E15] b0850 | loss=0.2725 | acc=0.984
[E15] b0860 | loss=0.2778 | acc=0.984
[E15] b0870 | loss=0.2456 | acc=1.000
[E15] b0880 | loss=0.2990 | acc=0.984
[E15] b0890 | loss=0.2577 | acc=0.992
[E15] b0900 | loss=0.2741 | acc=0.977
[E15] b0910 | loss=0.2506 | acc=0.992
[E15] b0920 | loss=0.2510 | acc=1.000
[E15] b0930 | loss=0.2631 | acc=0.984
[E15] b0940 | loss=0.2807 | acc=0.992
[E15] b0950 | loss=0.2854 | acc=0.984
[E15] b0960 | loss=0.2545 | acc=0.992
[E15] b0970 | loss=0.3154 | acc=0.961
[E15] b0980 | loss=0.2428 | acc=1.000
[E15] b0990 | loss=0.2516 | acc=0.984
[E15] b1000 | loss=0.2444 | acc=1.000
[E15] b1010 | loss=0.2778 | acc=0.984
[E15] b1020 | loss=0.2377 | acc=1.000
[E15] total_loss=274.039 | VAL acc=0.916 | F1=0.756 | kappa=0.833
[E16] b0000 | loss=0.2351 | acc=1.000
[E16] b0010 | loss=0.2647 | acc=0.992
[E16] b0020 | loss=0.2347 | acc=1.000
[E16] b0030 | loss=0.2549 | acc=0.992
[E16] b0040 | loss=0.2639 | acc=0.992
[E16] b0050 | loss=0.2588 | acc=0.992
[E16] b0060 | loss=0.2715 | acc=0.977
[E16] b0070 | loss=0.2844 | acc=0.969
[E16] b0080 | loss=0.3218 | acc=0.961
[E16] b0090 | loss=0.2820 | acc=0.977
[E16] b0100 | loss=0.2621 | acc=0.984
[E16] b0110 | loss=0.2814 | acc=0.977
[E16] b0120 | loss=0.2709 | acc=0.984
[E16] b0130 | loss=0.2392 | acc=1.000
[E16] b0140 | loss=0.3532 | acc=0.953
[E16] b0150 | loss=0.2830 | acc=0.977
[E16] b0160 | loss=0.2725 | acc=0.984
[E16] b0170 | loss=0.2876 | acc=0.969
[E16] b0180 | loss=0.2659 | acc=0.984
[E16] b0190 | loss=0.2548 | acc=0.992
[E16] b0200 | loss=0.2431 | acc=0.992
[E16] b0210 | loss=0.2684 | acc=0.992
[E16] b0220 | loss=0.2721 | acc=0.977
[E16] b0230 | loss=0.2565 | acc=0.984
[E16] b0240 | loss=0.2396 | acc=0.992
[E16] b0250 | loss=0.2739 | acc=0.992
[E16] b0260 | loss=0.2908 | acc=0.961
[E16] b0270 | loss=0.2352 | acc=1.000
[E16] b0280 | loss=0.2453 | acc=0.992
[E16] b0290 | loss=0.2557 | acc=0.992
[E16] b0300 | loss=0.2988 | acc=0.977
[E16] b0310 | loss=0.2733 | acc=0.992
[E16] b0320 | loss=0.2560 | acc=0.984
[E16] b0330 | loss=0.2760 | acc=0.977
[E16] b0340 | loss=0.2722 | acc=0.984
[E16] b0350 | loss=0.2442 | acc=1.000
[E16] b0360 | loss=0.2599 | acc=0.992
[E16] b0370 | loss=0.2652 | acc=0.977
[E16] b0380 | loss=0.2448 | acc=0.992
[E16] b0390 | loss=0.2888 | acc=0.977
[E16] b0400 | loss=0.3126 | acc=0.977
[E16] b0410 | loss=0.2563 | acc=0.992
[E16] b0420 | loss=0.2841 | acc=0.984
[E16] b0430 | loss=0.2672 | acc=0.984
[E16] b0440 | loss=0.2796 | acc=0.977
[E16] b0450 | loss=0.2715 | acc=0.992
[E16] b0460 | loss=0.2468 | acc=1.000
[E16] b0470 | loss=0.2638 | acc=0.992
[E16] b0480 | loss=0.2716 | acc=0.992
[E16] b0490 | loss=0.2847 | acc=0.984
[E16] b0500 | loss=0.2963 | acc=0.977
[E16] b0510 | loss=0.2364 | acc=1.000
[E16] b0520 | loss=0.3025 | acc=0.969
[E16] b0530 | loss=0.2369 | acc=1.000
[E16] b0540 | loss=0.2454 | acc=0.992
[E16] b0550 | loss=0.2398 | acc=1.000
[E16] b0560 | loss=0.2380 | acc=1.000
[E16] b0570 | loss=0.2892 | acc=0.977
[E16] b0580 | loss=0.2558 | acc=0.992
[E16] b0590 | loss=0.2668 | acc=0.984
[E16] b0600 | loss=0.3083 | acc=0.969
[E16] b0610 | loss=0.2335 | acc=1.000
[E16] b0620 | loss=0.2355 | acc=1.000
[E16] b0630 | loss=0.2746 | acc=0.984
[E16] b0640 | loss=0.2783 | acc=0.969
[E16] b0650 | loss=0.2980 | acc=0.977
[E16] b0660 | loss=0.2454 | acc=0.992
[E16] b0670 | loss=0.2507 | acc=1.000
[E16] b0680 | loss=0.2825 | acc=0.977
[E16] b0690 | loss=0.2613 | acc=0.992
[E16] b0700 | loss=0.2416 | acc=1.000
[E16] b0710 | loss=0.2351 | acc=1.000
[E16] b0720 | loss=0.2391 | acc=1.000
[E16] b0730 | loss=0.2784 | acc=0.969
[E16] b0740 | loss=0.2398 | acc=1.000
[E16] b0750 | loss=0.2759 | acc=0.984
[E16] b0760 | loss=0.2827 | acc=0.953
[E16] b0770 | loss=0.2544 | acc=0.992
[E16] b0780 | loss=0.2441 | acc=0.992
[E16] b0790 | loss=0.2438 | acc=0.992
